customer_id,name,age,gender,past_3_years_bike_related_purchases,categorized_job_title,job_industry_category,wealth_segment,owns_car,tenure,postcode,state,property_valuation
3198,Dur Knappen,20.0,Male,66,Marketing & Media,Manufacturing,Mass Customer,Yes,1.0,3796,Victoria,8
3199,Florry Neasam,48.0,Female,98,Engineering & Technical Roles,Unknown,Mass Customer,Yes,15.0,4208,Queensland,7
3200,Marna Unknown,22.0,Female,51,Science & Research,Manufacturing,Mass Customer,No,1.0,4130,Queensland,7
3201,Zed Blanckley,17.0,Male,61,Administrative Roles,Financial Services,Mass Customer,Yes,1.0,2767,New South Wales,8
3202,Garry Gadson,23.0,Male,74,Administrative Roles,Financial Services,Mass Customer,Yes,2.0,2071,New South Wales,9
3203,Swen Merioth,32.0,Male,25,Engineering & Technical Roles,Unknown,Affluent Customer,Yes,7.0,4122,Queensland,8
3204,Ibby Beedon,23.0,Female,51,Marketing & Media,Health,Mass Customer,Yes,4.0,4022,Queensland,6
3205,Egan Flockhart,58.0,Male,35,Marketing & Media,Unknown,Mass Customer,No,20.0,2153,New South Wales,10
3206,Elbertine Trewin,22.0,Female,32,Finance & Accounting,Financial Services,Mass Customer,No,1.0,2075,New South Wales,9
3207,Anica Halfhyde,30.0,Female,46,unknown,Unknown,Mass Customer,No,21.0,2821,New South Wales,1
3208,Jeanne O'Meara,50.0,Female,53,Management & Leadership Roles,Unknown,High Net Worth,No,15.0,3620,Victoria,2
3209,Clarie Markushkin,53.0,Female,10,Engineering & Technical Roles,Manufacturing,Affluent Customer,No,15.0,4053,Queensland,7
3210,Stella Abreheart,29.0,Female,80,Marketing & Media,Manufacturing,Mass Customer,No,1.0,3024,Victoria,5
3211,Betsy Cosh,24.0,Female,52,Engineering & Technical Roles,Health,High Net Worth,Yes,7.0,3083,Victoria,8
3212,Corella Bartomeu,36.0,Female,62,Engineering & Technical Roles,Financial Services,Affluent Customer,No,13.0,2065,New South Wales,12
3213,Marcile Vasiliev,46.0,Female,27,unknown,Telecommunications,Affluent Customer,Yes,16.0,3079,Victoria,11
3214,Cindelyn Balas,24.0,Female,2,Engineering & Technical Roles,Financial Services,Mass Customer,Yes,9.0,4869,Queensland,3
3215,Wolfgang Raffles,41.0,Male,14,Management & Leadership Roles,Unknown,Mass Customer,Yes,7.0,2122,New South Wales,11
3216,Edgar Ordish,19.0,Male,59,Engineering & Technical Roles,Manufacturing,Mass Customer,Yes,1.0,4390,Queensland,7
3217,Lorena Titterrell,49.0,Female,95,Administrative Roles,Manufacturing,Mass Customer,No,8.0,2122,New South Wales,11
3218,Conny Starbeck,41.0,Female,38,IT & Software Roles,Argiculture,Mass Customer,Yes,22.0,4503,Queensland,4
3219,Denyse Scutts,19.0,Female,94,Engineering & Technical Roles,Financial Services,Mass Customer,No,3.0,2477,New South Wales,7
3220,Hunt Linn,45.0,Male,53,Administrative Roles,Manufacturing,Affluent Customer,No,11.0,2029,New South Wales,10
3221,Brigid Quigley,58.0,Female,59,Finance & Accounting,Property,High Net Worth,Yes,11.0,4055,Queensland,8
3224,Darell Mulqueeny,21.0,Female,67,Engineering & Technical Roles,Manufacturing,Affluent Customer,No,3.0,3083,Victoria,8
3225,Durante Reddan,37.0,Male,19,Engineering & Technical Roles,Health,Mass Customer,Yes,4.0,2154,New South Wales,11
3226,Andi Whittet,44.0,Female,43,unknown,Entertainment,Affluent Customer,No,11.0,3977,Victoria,7
3227,Costa Sharpin,22.0,Male,37,unknown,Manufacturing,Affluent Customer,No,2.0,3108,Victoria,7
3228,Margette Donaghie,53.0,Female,36,Marketing & Media,Health,Mass Customer,No,13.0,2880,New South Wales,1
3229,Carrol Gheorghie,53.0,Male,69,Marketing & Media,Retail,High Net Worth,Yes,6.0,3012,Victoria,1
3230,Calida Clardge,47.0,Female,31,Administrative Roles,Financial Services,Mass Customer,No,12.0,3029,Victoria,5
3231,Cazzie Gravell,41.0,Male,84,unknown,Unknown,Affluent Customer,Yes,16.0,3085,Victoria,8
3232,Rose Milsom,24.0,Female,7,Administrative Roles,Financial Services,Mass Customer,Yes,9.0,3070,Victoria,10
3233,Xever Feeley,59.0,Male,7,Finance & Accounting,Financial Services,Mass Customer,Yes,17.0,3023,Victoria,7
3234,Mata Hoggan,30.0,Male,35,Healthcare & Therapy,Manufacturing,Mass Customer,Yes,19.0,3141,Victoria,8
3235,Leif Woolfall,52.0,Male,88,Management & Leadership Roles,Property,Affluent Customer,Yes,12.0,3169,Victoria,9
3236,Edsel Arguile,24.0,Male,37,unknown,Manufacturing,Mass Customer,Yes,5.0,3199,Victoria,4
3237,Astrid Sumnall,53.0,Female,94,Administrative Roles,Manufacturing,Mass Customer,No,13.0,2527,New South Wales,8
3238,Sauveur Edmands,40.0,Male,23,Administrative Roles,Retail,Mass Customer,No,14.0,2306,New South Wales,4
3239,Wendi Hew,46.0,Female,15,Science & Research,Health,High Net Worth,No,5.0,3793,Victoria,7
3240,Ryon Elsay,41.0,Male,90,Engineering & Technical Roles,Unknown,Mass Customer,Yes,6.0,2760,New South Wales,8
3241,Milt Erett,38.0,Male,34,Finance & Accounting,Manufacturing,Mass Customer,Yes,16.0,4011,Queensland,7
3242,Lib Schohier,59.0,Female,4,Management & Leadership Roles,Manufacturing,Affluent Customer,Yes,14.0,3168,Victoria,8
3243,Tim Besset,44.0,Male,24,Marketing & Media,Health,Mass Customer,No,7.0,3915,Victoria,7
3244,Rosene Bullar,58.0,Female,24,Engineering & Technical Roles,Financial Services,Mass Customer,No,13.0,3083,Victoria,9
3245,Wainwright Succamore,58.0,Male,86,Marketing & Media,IT,High Net Worth,No,7.0,2145,New South Wales,8
3246,Norene Merle,49.0,Female,73,Finance & Accounting,Financial Services,Mass Customer,Yes,4.0,4007,Queensland,12
3247,Bellanca Raymond,32.0,Female,0,Engineering & Technical Roles,Manufacturing,Mass Customer,Yes,5.0,3350,Victoria,5
3248,Alastair Van der Beken,60.0,Male,32,Engineering & Technical Roles,Unknown,Affluent Customer,No,5.0,3029,Victoria,7
3249,Cortney Leet,36.0,Female,46,Engineering & Technical Roles,Manufacturing,Mass Customer,Yes,14.0,2325,New South Wales,4
3250,Hussein Ticic,25.0,Male,27,unknown,Argiculture,High Net Worth,Yes,4.0,4300,Queensland,5
3251,Cammie Edridge,41.0,Female,95,Healthcare & Therapy,Financial Services,High Net Worth,Yes,8.0,2193,New South Wales,10
3252,Alexia McTerrelly,30.0,Female,59,Engineering & Technical Roles,Unknown,High Net Worth,Yes,14.0,2089,New South Wales,12
3253,Bernadine Shakeshaft,27.0,Female,42,Finance & Accounting,Financial Services,High Net Worth,Yes,7.0,2170,New South Wales,8
3254,Lissy Paliser,16.0,Female,8,Administrative Roles,Financial Services,Mass Customer,No,1.0,4701,Queensland,6
3256,Collen Kew,31.0,Female,76,Education & Teaching,Financial Services,Affluent Customer,No,6.0,4031,Queensland,9
3257,Travis Hulatt,37.0,Male,64,Marketing & Media,Unknown,Mass Customer,Yes,10.0,2322,New South Wales,7
3258,Hettie Godden,39.0,Female,77,Marketing & Media,Retail,Mass Customer,Yes,18.0,2093,New South Wales,9
3259,Rabi Unknown,64.0,Male,74,Healthcare & Therapy,Unknown,High Net Worth,No,10.0,4740,Queensland,3
3260,Kelsy Rao,38.0,Female,6,Science & Research,Telecommunications,High Net Worth,No,11.0,4075,Queensland,4
3261,Benedicto Blumire,42.0,Male,6,unknown,Property,Mass Customer,Yes,5.0,2745,New South Wales,8
3262,Maynord L'Episcopi,58.0,Male,65,Engineering & Technical Roles,Entertainment,Mass Customer,No,12.0,4221,Queensland,8
3263,Quentin Forte,36.0,Female,37,Management & Leadership Roles,Manufacturing,Affluent Customer,No,5.0,2135,New South Wales,9
3264,Garret Higginbottam,39.0,Male,88,unknown,Financial Services,Mass Customer,Yes,17.0,2204,New South Wales,11
3265,Isaak Higounet,50.0,Male,64,Healthcare & Therapy,Health,High Net Worth,No,11.0,3038,Victoria,8
3266,Lambert Edser,22.0,Male,68,Marketing & Media,Unknown,Mass Customer,Yes,5.0,2095,New South Wales,12
3267,Gerri Prott,30.0,Male,20,unknown,Property,High Net Worth,Yes,9.0,2869,New South Wales,4
3268,Estelle Sam,31.0,Female,93,Management & Leadership Roles,Manufacturing,Mass Customer,No,20.0,3175,Victoria,5
3269,Kalvin Paskin,23.0,Male,96,Engineering & Technical Roles,Unknown,Mass Customer,No,1.0,2170,New South Wales,9
3270,Tracey Redsull,60.0,Male,47,Administrative Roles,Financial Services,Mass Customer,Yes,5.0,3068,Victoria,10
3271,Daisi Philip,31.0,Female,21,Engineering & Technical Roles,Property,High Net Worth,Yes,16.0,2226,New South Wales,10
3272,Bar Frankcom,24.0,Male,75,Administrative Roles,Unknown,Affluent Customer,No,9.0,3616,Victoria,3
3273,Darline Alpes,39.0,Female,72,Management & Leadership Roles,Entertainment,Mass Customer,No,11.0,3175,Victoria,12
3274,Tory Dosdell,44.0,Female,44,unknown,Financial Services,Mass Customer,Yes,18.0,2120,New South Wales,10
3275,Lela Carrell,42.0,Female,24,Engineering & Technical Roles,Manufacturing,Mass Customer,No,6.0,2074,New South Wales,11
3276,Goddart Pavelin,38.0,Male,10,Administrative Roles,Unknown,High Net Worth,No,3.0,4750,Queensland,2
3277,Demetris Shapcote,55.0,Male,92,Engineering & Technical Roles,Unknown,Affluent Customer,No,10.0,2021,New South Wales,7
3278,Marcel Eddolls,35.0,Male,66,Management & Leadership Roles,Financial Services,Affluent Customer,No,9.0,4105,Queensland,8
3279,Morgun Razoux,58.0,Male,55,Science & Research,Financial Services,Mass Customer,No,14.0,2170,New South Wales,9
3280,Micki McNamara,30.0,Female,49,Management & Leadership Roles,Financial Services,Mass Customer,Yes,21.0,2113,New South Wales,11
3281,Peg Cliff,19.0,Female,67,Administrative Roles,Unknown,Mass Customer,No,4.0,4350,Queensland,1
3282,Helga Nuzzi,58.0,Female,8,Healthcare & Therapy,Health,High Net Worth,No,13.0,2099,New South Wales,10
3283,Rowe Barbary,38.0,Female,46,Administrative Roles,Property,Mass Customer,Yes,6.0,2759,New South Wales,8
3284,Jorrie Cerman,26.0,Female,98,Engineering & Technical Roles,Retail,Affluent Customer,No,2.0,3057,Victoria,10
3285,Mendie Teresi,31.0,Male,51,Administrative Roles,Health,Affluent Customer,Yes,9.0,3059,Victoria,9
3286,Kent Hatter,56.0,Male,23,Administrative Roles,Entertainment,Mass Customer,No,20.0,3977,Victoria,7
3287,Marys Vazquez,32.0,Female,30,Marketing & Media,Unknown,Affluent Customer,Yes,4.0,2086,New South Wales,11
3289,Frederico Spearman,40.0,Male,43,Administrative Roles,Property,Mass Customer,No,12.0,2075,New South Wales,12
3290,Brandyn Gain,55.0,Male,22,unknown,Manufacturing,High Net Worth,Yes,18.0,3153,Victoria,8
3291,Cindy Eakin,61.0,Female,33,Administrative Roles,Manufacturing,Mass Customer,No,13.0,2113,New South Wales,11
3292,Hamlen Slograve,44.0,Male,71,Marketing & Media,Retail,Affluent Customer,Yes,3.0,2042,New South Wales,10
3293,Peg Woodstock,31.0,Female,98,Engineering & Technical Roles,Unknown,High Net Worth,No,17.0,2130,New South Wales,11
3294,Juditha Leidl,31.0,Female,90,Management & Leadership Roles,Manufacturing,Affluent Customer,No,6.0,3350,Victoria,4
3295,Cleavland Karchowski,53.0,Male,14,Administrative Roles,Retail,High Net Worth,Yes,9.0,3810,Victoria,4
3296,Leontyne Jackett,43.0,Female,78,Engineering & Technical Roles,Financial Services,Affluent Customer,Yes,17.0,2154,New South Wales,11
3297,Addy Moukes,42.0,Male,39,Engineering & Technical Roles,Manufacturing,Mass Customer,No,13.0,3213,Victoria,6
3299,Sybille Ballsdon,37.0,Female,27,Engineering & Technical Roles,Manufacturing,Affluent Customer,Yes,12.0,3153,Victoria,6
3300,Quintus Gouldthorpe,56.0,Male,47,Administrative Roles,Retail,Mass Customer,No,14.0,2176,New South Wales,9
3301,Guntar O'Halloran,30.0,Male,5,Education & Teaching,Unknown,Mass Customer,Yes,6.0,2280,New South Wales,8
3302,Faulkner McKiernan,61.0,Male,17,Finance & Accounting,Financial Services,Affluent Customer,No,19.0,2017,New South Wales,9
3303,Ced Cuell,50.0,Male,51,Engineering & Technical Roles,Telecommunications,Affluent Customer,Yes,11.0,3130,Victoria,10
3304,Tymothy Rodder,36.0,Male,43,unknown,Unknown,Mass Customer,No,12.0,4122,Queensland,8
3305,Neddy La Grange,40.0,Male,25,Engineering & Technical Roles,Health,Mass Customer,Yes,11.0,2204,New South Wales,10
3306,Iggy Whorton,26.0,Male,50,Finance & Accounting,Financial Services,Mass Customer,No,7.0,2170,New South Wales,9
3307,Portia Thirlwall,39.0,Female,96,Engineering & Technical Roles,Health,High Net Worth,No,14.0,4740,Queensland,2
3308,Daffi Idale,38.0,Female,5,Finance & Accounting,Financial Services,Mass Customer,Yes,14.0,2062,New South Wales,12
3309,Christie Bremeyer,43.0,Male,34,Marketing & Media,Unknown,High Net Worth,Yes,3.0,4124,Queensland,6
3310,Bethany Jarrell,56.0,Female,83,Management & Leadership Roles,Property,Affluent Customer,Yes,12.0,2295,New South Wales,8
3311,Clary Bennitt,38.0,Female,57,Engineering & Technical Roles,Manufacturing,Mass Customer,Yes,8.0,4343,Queensland,7
3313,Kori Antoshin,22.0,Female,10,unknown,Property,High Net Worth,Yes,5.0,2768,New South Wales,10
3314,Blakelee Tassel,45.0,Female,50,unknown,Financial Services,Mass Customer,Yes,12.0,2200,New South Wales,10
3315,Ninnette Pandey,23.0,Female,77,Marketing & Media,Property,Mass Customer,Yes,5.0,3862,Victoria,7
3316,Stoddard Giacomoni,57.0,Female,31,Engineering & Technical Roles,Unknown,Mass Customer,No,18.0,2010,New South Wales,9
3317,Ric Kondrachenko,47.0,Male,35,Finance & Accounting,Financial Services,Mass Customer,Yes,11.0,3137,Victoria,7
3318,Courtnay Allmen,55.0,Male,37,unknown,Manufacturing,High Net Worth,Yes,19.0,2880,New South Wales,1
3319,Erda Unknown,51.0,Female,67,unknown,Financial Services,Affluent Customer,Yes,19.0,3029,Victoria,7
3320,Anabella Mealham,23.0,Female,16,Engineering & Technical Roles,Manufacturing,High Net Worth,No,6.0,3109,Victoria,10
3321,Ives Unknown,37.0,Male,38,Engineering & Technical Roles,Unknown,High Net Worth,Yes,14.0,2042,New South Wales,11
3323,Cortie Hamshar,44.0,Male,99,Marketing & Media,Health,High Net Worth,No,8.0,4213,Queensland,7
3324,Sholom Unknown,44.0,Male,32,Science & Research,Health,Mass Customer,Yes,10.0,3155,Victoria,9
3325,Sylas Unknown,21.0,Male,80,Engineering & Technical Roles,Manufacturing,High Net Worth,No,1.0,2870,New South Wales,2
3326,Wes Crotch,42.0,Male,83,Healthcare & Therapy,Manufacturing,High Net Worth,Yes,22.0,2763,New South Wales,9
3327,Roma Le Gallo,44.0,Male,84,Education & Teaching,Manufacturing,Mass Customer,No,15.0,3337,Victoria,4
3328,Arabella Delgaty,56.0,Female,58,Science & Research,Health,Mass Customer,No,6.0,4300,Queensland,6
3329,Karissa Leal,43.0,Female,97,unknown,Unknown,High Net Worth,No,13.0,2770,New South Wales,8
3330,Tina Pristnor,62.0,Female,70,unknown,Health,Mass Customer,Yes,18.0,2030,New South Wales,12
3331,Claire Trahar,46.0,Female,18,IT & Software Roles,Financial Services,Mass Customer,No,8.0,3219,Victoria,3
3332,Cissy Jeffress,19.0,Female,43,Marketing & Media,Health,Mass Customer,No,3.0,2220,New South Wales,11
3333,Celinda Asher,38.0,Female,30,Engineering & Technical Roles,Property,Mass Customer,Yes,17.0,2020,New South Wales,10
3334,Koralle Winckles,52.0,Female,63,Management & Leadership Roles,Health,Mass Customer,Yes,12.0,2000,New South Wales,12
3335,Damian Dutt,38.0,Male,47,Marketing & Media,Health,Mass Customer,No,16.0,4820,Queensland,1
3336,Konstantine Terne,38.0,Male,47,Administrative Roles,Manufacturing,Mass Customer,Yes,8.0,4820,Queensland,1
3337,Brendan Aird,41.0,Male,58,unknown,Argiculture,Mass Customer,Yes,16.0,4209,Queensland,4
3338,Nata Ozanne,53.0,Female,48,unknown,Manufacturing,Mass Customer,Yes,10.0,2775,New South Wales,6
3339,Andrea Rand,31.0,Male,76,Engineering & Technical Roles,Health,Mass Customer,No,21.0,3610,Victoria,3
3340,Torey Beharrell,26.0,Male,61,Administrative Roles,Unknown,Mass Customer,No,2.0,2107,New South Wales,11
3341,Vitia Crum,37.0,Female,19,IT & Software Roles,Retail,Affluent Customer,Yes,6.0,2030,New South Wales,12
3342,Henry Phillps,32.0,Male,51,unknown,Entertainment,Mass Customer,No,7.0,2281,New South Wales,9
3344,Clerissa Columbell,22.0,Female,66,Engineering & Technical Roles,Unknown,Affluent Customer,Yes,1.0,2093,New South Wales,12
3345,Hersch Gilkes,40.0,Male,83,unknown,Financial Services,High Net Worth,No,12.0,4370,Queensland,2
3346,Nadya Callaghan,26.0,Female,61,IT & Software Roles,Financial Services,High Net Worth,No,3.0,4300,Queensland,2
3347,Nichols Unknown,32.0,Male,99,Engineering & Technical Roles,Entertainment,High Net Worth,Yes,18.0,3071,Victoria,10
3348,Amanda Hazeltine,61.0,Female,93,Science & Research,Health,High Net Worth,Yes,6.0,2880,New South Wales,1
3349,Byram Lamberts,36.0,Male,11,Management & Leadership Roles,Argiculture,Affluent Customer,No,9.0,3196,Victoria,9
3350,Tam Prestner,42.0,Male,53,Engineering & Technical Roles,Manufacturing,Affluent Customer,No,6.0,2200,New South Wales,10
3351,Chryste Nornable,35.0,Female,13,Administrative Roles,Unknown,Affluent Customer,No,15.0,4214,Queensland,7
3352,Fredek Lobley,23.0,Male,14,Administrative Roles,Manufacturing,Affluent Customer,No,1.0,3056,Victoria,5
3353,Marina Scorrer,23.0,Female,91,Engineering & Technical Roles,Unknown,Mass Customer,Yes,1.0,2205,New South Wales,8
3354,Ollie Restorick,39.0,Male,18,unknown,Manufacturing,Mass Customer,Yes,11.0,3161,Victoria,10
3355,Cherin Thireau,27.0,Female,50,Administrative Roles,Manufacturing,Mass Customer,No,3.0,4102,Queensland,4
3356,Dill Bampford,58.0,Male,47,Healthcare & Therapy,Financial Services,Mass Customer,Yes,6.0,3121,Victoria,8
3357,Georgie Henze,18.0,Male,25,Engineering & Technical Roles,Manufacturing,Affluent Customer,No,4.0,4207,Queensland,4
3358,Fairlie McGavin,44.0,Male,30,Engineering & Technical Roles,Manufacturing,Affluent Customer,Yes,11.0,2160,New South Wales,9
3359,Duffy Cotillard,26.0,Male,82,Engineering & Technical Roles,Unknown,Mass Customer,No,3.0,3181,Victoria,7
3360,Joelie Sherlaw,54.0,Female,77,Engineering & Technical Roles,Health,Affluent Customer,No,5.0,2173,New South Wales,10
3361,Riva Yushin,49.0,Female,68,Management & Leadership Roles,Property,Mass Customer,Yes,9.0,2176,New South Wales,9
3362,Piotr Saladin,46.0,Male,60,Management & Leadership Roles,Financial Services,Affluent Customer,No,13.0,4154,Queensland,9
3363,Orson Tythacott,17.0,Male,25,Engineering & Technical Roles,Manufacturing,High Net Worth,Yes,3.0,4825,Queensland,5
3364,Trueman Unknown,24.0,Male,77,Engineering & Technical Roles,Manufacturing,Mass Customer,Yes,3.0,2300,New South Wales,6
3366,Rickey Gregolotti,42.0,Male,98,IT & Software Roles,Manufacturing,Mass Customer,Yes,14.0,2144,New South Wales,7
3367,Melisse Massei,17.0,Female,75,Education & Teaching,Entertainment,Mass Customer,Yes,1.0,3677,Victoria,2
3368,Tanya Boddis,50.0,Female,7,IT & Software Roles,Financial Services,Affluent Customer,No,16.0,2564,New South Wales,8
3369,Cathrin Rosencrantz,41.0,Female,90,Science & Research,Unknown,Mass Customer,No,10.0,4670,Queensland,1
3370,Brant Follis,63.0,Male,8,IT & Software Roles,Unknown,High Net Worth,Yes,5.0,2076,New South Wales,12
3371,Josey Alves,40.0,Female,56,Engineering & Technical Roles,Retail,Mass Customer,No,17.0,4165,Queensland,4
3372,Orazio Wissby,63.0,Male,62,unknown,Telecommunications,High Net Worth,No,15.0,2047,New South Wales,12
3373,Inna Atack,26.0,Female,19,Science & Research,Health,Mass Customer,No,5.0,2060,New South Wales,10
3374,Joann Corrigan,58.0,Female,77,Marketing & Media,Manufacturing,Mass Customer,Yes,12.0,2160,New South Wales,8
3375,Thorsten Gregon,24.0,Male,37,Administrative Roles,Financial Services,High Net Worth,Yes,6.0,2216,New South Wales,10
3376,Amity Widdall,35.0,Female,74,unknown,Manufacturing,Mass Customer,No,16.0,2121,New South Wales,9
3377,Jamal MacRury,29.0,Male,12,unknown,Manufacturing,Mass Customer,Yes,7.0,4213,Queensland,9
3378,Ina Habershaw,55.0,Female,17,unknown,Financial Services,Affluent Customer,No,14.0,3082,Victoria,8
3379,Elysee Spurr,18.0,Female,51,Science & Research,Health,Mass Customer,Yes,2.0,3146,Victoria,11
3380,Abe Ealam,63.0,Male,41,Engineering & Technical Roles,Manufacturing,High Net Worth,Yes,14.0,3977,Victoria,5
3381,Bruce Lackie,24.0,Male,26,Engineering & Technical Roles,Unknown,Mass Customer,No,4.0,3799,Victoria,3
3382,Burk Walczak,40.0,Male,90,Management & Leadership Roles,Unknown,High Net Worth,No,10.0,3129,Victoria,10
3383,Dane Swansbury,35.0,Male,47,Finance & Accounting,Financial Services,Affluent Customer,Yes,10.0,3786,Victoria,8
3384,Wesley Nichols,21.0,Male,11,unknown,Unknown,Mass Customer,No,6.0,4061,Queensland,8
3385,Ronda Unknown,42.0,Female,23,Engineering & Technical Roles,Argiculture,Mass Customer,No,9.0,2088,New South Wales,9
3386,Cliff Nolin,18.0,Male,24,Engineering & Technical Roles,IT,High Net Worth,Yes,2.0,2705,New South Wales,1
3387,Shel Duke,41.0,Female,19,Management & Leadership Roles,Manufacturing,Affluent Customer,Yes,15.0,2261,New South Wales,9
3388,Urbanus Pichan,31.0,Male,81,Management & Leadership Roles,Retail,Mass Customer,No,7.0,2291,New South Wales,6
3389,Margo Saltmarshe,45.0,Female,27,Engineering & Technical Roles,Unknown,Affluent Customer,No,19.0,3134,Victoria,9
3390,Fayth Baudins,48.0,Female,20,unknown,Unknown,High Net Worth,No,7.0,3196,Victoria,8
3391,Terrel Kreuzer,26.0,Male,93,unknown,Manufacturing,Mass Customer,No,7.0,3021,Victoria,7
3392,Brock Ride,41.0,Male,41,Finance & Accounting,Financial Services,Mass Customer,No,10.0,2131,New South Wales,11
3393,Henrietta Olexa,63.0,Female,23,IT & Software Roles,Retail,Mass Customer,Yes,7.0,2093,New South Wales,12
3394,Barde Spoward,43.0,Male,39,Science & Research,Health,Mass Customer,No,22.0,2019,New South Wales,10
3395,Sigmund Fishbourn,24.0,Male,76,unknown,Financial Services,Mass Customer,No,3.0,3174,Victoria,8
3396,Arin Nappin,57.0,Male,18,Administrative Roles,Manufacturing,Mass Customer,Yes,9.0,2191,New South Wales,10
3397,Melisande Unknown,32.0,Female,70,Engineering & Technical Roles,IT,Mass Customer,No,11.0,4055,Queensland,8
3398,Alberik Looks,46.0,Male,69,unknown,Unknown,High Net Worth,Yes,7.0,2147,New South Wales,9
3399,Hillyer Biddulph,21.0,Male,95,Management & Leadership Roles,Financial Services,Mass Customer,No,2.0,2120,New South Wales,9
3400,Brenna Childes,30.0,Female,46,Marketing & Media,Financial Services,Mass Customer,Yes,18.0,3205,Victoria,10
3401,Cristie Unknown,24.0,Female,92,Finance & Accounting,Telecommunications,Mass Customer,Yes,4.0,2142,New South Wales,10
3402,Krystyna Scadden,32.0,Female,73,Science & Research,Retail,Mass Customer,No,10.0,2880,New South Wales,1
3403,Jessalyn Zoellner,23.0,Female,27,Finance & Accounting,Financial Services,Mass Customer,Yes,2.0,3028,Victoria,5
3404,Thomasine McCloch,44.0,Female,2,Engineering & Technical Roles,Property,Affluent Customer,No,22.0,2100,New South Wales,11
3405,Gavra Robez,21.0,Female,89,Management & Leadership Roles,Financial Services,Mass Customer,Yes,3.0,4014,Queensland,6
3406,Lucy Lackmann,38.0,Female,35,Management & Leadership Roles,IT,Mass Customer,Yes,10.0,2096,New South Wales,9
3407,Marven Ditts,56.0,Male,53,Finance & Accounting,Financial Services,High Net Worth,Yes,19.0,3015,Victoria,10
3408,Becka Bysaker,45.0,Female,10,Finance & Accounting,Manufacturing,Mass Customer,No,18.0,4178,Queensland,8
3409,Abbey Nellen,40.0,Female,75,IT & Software Roles,Argiculture,Mass Customer,No,16.0,4870,Queensland,1
3410,Merrili Brittin,77.0,Female,93,unknown,Property,Mass Customer,No,16.0,2049,New South Wales,10
3411,Alena Hannis,38.0,Female,68,Administrative Roles,Unknown,Mass Customer,Yes,20.0,3029,Victoria,5
3412,Almira Ethelstone,44.0,Female,66,Administrative Roles,Unknown,Mass Customer,Yes,7.0,2217,New South Wales,8
3413,Zulema Cristofolo,20.0,Female,93,Management & Leadership Roles,Financial Services,Mass Customer,No,3.0,2160,New South Wales,10
3414,Winnifred Zima,51.0,Female,46,IT & Software Roles,Unknown,Affluent Customer,Yes,10.0,2539,New South Wales,7
3415,Alberik Kelsey,54.0,Male,43,Engineering & Technical Roles,Property,High Net Worth,Yes,11.0,2285,New South Wales,7
3416,Evanne Bentote,41.0,Female,6,unknown,Manufacturing,Mass Customer,Yes,11.0,3155,Victoria,7
3417,Deedee Coxall,44.0,Female,91,Marketing & Media,Health,Mass Customer,No,7.0,3131,Victoria,12
3418,Felipa Paddingdon,58.0,Female,18,Engineering & Technical Roles,Health,High Net Worth,No,19.0,2713,New South Wales,1
3419,Felipa Guslon,44.0,Female,13,IT & Software Roles,Unknown,Mass Customer,Yes,18.0,4125,Queensland,7
3420,Norby Elion,37.0,Male,96,Finance & Accounting,Financial Services,Mass Customer,Yes,19.0,4118,Queensland,5
3421,Ronalda McGeechan,55.0,Female,60,Engineering & Technical Roles,Health,Affluent Customer,Yes,18.0,2226,New South Wales,10
3422,Lucine Virgin,39.0,Female,38,Education & Teaching,Manufacturing,Mass Customer,No,5.0,2155,New South Wales,10
3423,Griselda Bezants,18.0,Female,57,Engineering & Technical Roles,Health,Affluent Customer,No,1.0,3094,Victoria,9
3424,Vale Whittuck,40.0,Female,39,Engineering & Technical Roles,Manufacturing,Affluent Customer,Yes,11.0,3806,Victoria,8
3425,Alister De la Yglesia,31.0,Male,32,Engineering & Technical Roles,Manufacturing,Mass Customer,Yes,12.0,3122,Victoria,7
3426,Ron Dilon,58.0,Male,40,Administrative Roles,Entertainment,Mass Customer,No,17.0,2750,New South Wales,8
3427,Mace Edington,36.0,Male,67,Engineering & Technical Roles,Financial Services,Mass Customer,Yes,17.0,2226,New South Wales,9
3428,Leonora Iglesia,43.0,Female,77,Engineering & Technical Roles,Manufacturing,Mass Customer,Yes,16.0,2850,New South Wales,3
3429,Alla Hirtzmann,53.0,Female,37,unknown,Health,High Net Worth,No,15.0,2820,New South Wales,1
3430,Augustus Pickin,53.0,Male,77,Science & Research,Health,Affluent Customer,Yes,9.0,2060,New South Wales,12
3431,York Calbreath,21.0,Male,97,Marketing & Media,Property,Affluent Customer,No,5.0,3500,Victoria,1
3432,Max Cloney,29.0,Female,99,Marketing & Media,Argiculture,Mass Customer,Yes,2.0,4173,Queensland,7
3433,Karissa Cabral,19.0,Female,10,Engineering & Technical Roles,Property,Mass Customer,No,2.0,3174,Victoria,8
3434,Stesha Miners,44.0,Female,20,Administrative Roles,Health,Mass Customer,No,16.0,3149,Victoria,11
3435,Stevena Allcock,15.0,Female,80,Marketing & Media,Unknown,Affluent Customer,No,1.0,4301,Queensland,3
3436,Marget Freeland,59.0,Female,4,unknown,Financial Services,Mass Customer,Yes,5.0,2153,New South Wales,10
3437,Penny Wellington,54.0,Male,79,Management & Leadership Roles,Retail,High Net Worth,No,12.0,3073,Victoria,6
3438,Gaylor Carbry,21.0,Male,11,Management & Leadership Roles,Manufacturing,Mass Customer,No,2.0,2830,New South Wales,7
